Season,Race,RaceStop,RaceDate,Market,Name/Result,EU Odds,US Odds
2024,Monaco,8,5/26/2024,Top 6,Valtteri Bottas,34.00,3300
2024,Monaco,8,5/26/2024,Top 6,Zhou Guanyu,34.00,3300
2024,Monaco,8,5/26/2024,Top 6,Logan Sargeant,51.00,5000
2024,Monaco,8,5/26/2024,Top 10,Max Verstappen,1.05,-2000
2024,Monaco,8,5/26/2024,Top 10,Charles Leclerc,1.10,-1000
2024,Monaco,8,5/26/2024,Top 10,Lando Norris,1.10,-1000
2024,Monaco,8,5/26/2024,Top 10,Sergio Perez,1.15,-667
2024,Monaco,8,5/26/2024,Top 10,Oscar Piastri,1.15,-667
2024,Monaco,8,5/26/2024,Top 10,Carlos Sainz,1.15,-667
2024,Monaco,8,5/26/2024,Top 10,George Russell,1.20,-500
2024,Monaco,8,5/26/2024,Top 10,Lewis Hamilton,1.20,-500
2024,Monaco,8,5/26/2024,Top 10,Fernando Alonso,1.25,-400
2024,Monaco,8,5/26/2024,Top 10,Lance Stroll,1.60,-167
2024,Monaco,8,5/26/2024,Top 10,Yuki Tsunoda,2.10,110
2024,Monaco,8,5/26/2024,Top 10,Daniel Ricciardo,2.30,130
2024,Monaco,8,5/26/2024,Top 10,Esteban Ocon,2.35,135
2024,Monaco,8,5/26/2024,Top 10,Pierre Gasly,2.40,140
2024,Monaco,8,5/26/2024,Top 10,Nico Hulkenberg,3.00,200
2024,Monaco,8,5/26/2024,Top 10,Kevin Magnussen,5.00,400
2024,Monaco,8,5/26/2024,Top 10,Alex Albon,8.00,700
2024,Monaco,8,5/26/2024,Top 10,Valtteri Bottas,8.00,700
2024,Monaco,8,5/26/2024,Top 10,Zhou Guanyu,8.00,700
2024,Monaco,8,5/26/2024,Top 10,Logan Sargeant,15.00,1400
2024,Monaco,8,5/26/2024,Highest Scoring Team,Red Bull,1.50,-200
2024,Monaco,8,5/26/2024,Highest Scoring Team,McLaren,4.00,300
2024,Monaco,8,5/26/2024,Highest Scoring Team,Ferrari,5.00,400
2024,Monaco,8,5/26/2024,Highest Scoring Team,Aston Martin,34.00,3300
2024,Monaco,8,5/26/2024,Highest Scoring Team,Mercedes,34.00,3300
2024,Monaco,8,5/26/2024,Highest Scoring Team,RB,126.00,12500
2024,Monaco,8,5/26/2024,Highest Scoring Team,Alpine,151.00,15000
2024,Monaco,8,5/26/2024,Highest Scoring Team,Haas,251.00,25000
2024,Monaco,8,5/26/2024,Highest Scoring Team,Williams,251.00,25000
2024,Monaco,8,5/26/2024,Highest Scoring Team,Kick Sauber,301.00,30000
2024,Monaco,8,5/26/2024,Safety Car,Yes,1.15,-667
2024,Monaco,8,5/26/2024,Safety Car,No,4.75,375
2024,Monaco,8,5/26/2024,Winning Margin,Over 10 seconds,2.75,175
2024,Monaco,8,5/26/2024,Winning Margin,Under 5 seconds,2.75,175
2024,Monaco,8,5/26/2024,Winning Margin,Between 5-10 seconds,2.65,165
2024,Canada,9,6/9/2024,Event Winner,Max Verstappen,1.40,-250
2024,Canada,9,6/9/2024,Event Winner,Charles Leclerc,6.00,500
2024,Canada,9,6/9/2024,Event Winner,Lando Norris,7.00,600
2024,Canada,9,6/9/2024,Event Winner,Oscar Piastri,21.00,2000
2024,Canada,9,6/9/2024,Event Winner,Carlos Sainz,26.00,2500
2024,Canada,9,6/9/2024,Event Winner,Sergio Perez,26.00,2500
2024,Canada,9,6/9/2024,Event Winner,George Russell,67.00,6600
2024,Canada,9,6/9/2024,Event Winner,Lewis Hamilton,67.00,6600
2024,Canada,9,6/9/2024,Event Winner,Fernando Alonso,301.00,30000
2024,Canada,9,6/9/2024,Event Winner,Yuki Tsunoda,301.00,30000
2024,Canada,9,6/9/2024,Event Winner,Daniel Ricciardo,301.00,30000
2024,Canada,9,6/9/2024,Event Winner,Logan Sargeant,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Lance Stroll,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Nico Hulkenberg,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Kevin Magnussen,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Alex Albon,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Esteban Ocon,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Pierre Gasly,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Valtteri Bottas,601.00,60000
2024,Canada,9,6/9/2024,Event Winner,Zhou Guanyu,601.00,60000
2024,Canada,9,6/9/2024,Top Qualifier,Max Verstappen,1.65,-154
2024,Canada,9,6/9/2024,Top Qualifier,Charles Leclerc,7.00,600
2024,Canada,9,6/9/2024,Top Qualifier,Lando Norris,9.00,800
2024,Canada,9,6/9/2024,Top Qualifier,Oscar Piastri,13.00,1200
2024,Canada,9,6/9/2024,Top Qualifier,Carlos Sainz,19.00,1800
2024,Canada,9,6/9/2024,Top Qualifier,Fernando Alonso,21.00,2000
2024,Canada,9,6/9/2024,Top Qualifier,Sergio Perez,26.00,2500
2024,Canada,9,6/9/2024,Top Qualifier,George Russell,26.00,2500
2024,Canada,9,6/9/2024,Top Qualifier,Lewis Hamilton,26.00,2500
2024,Canada,9,6/9/2024,Top Qualifier,Lance Stroll,67.00,6600
2024,Canada,9,6/9/2024,Top Qualifier,Nico Hulkenberg,67.00,6600
2024,Canada,9,6/9/2024,Top Qualifier,Alex Albon,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Yuki Tsunoda,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Daniel Ricciardo,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Logan Sargeant,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Kevin Magnussen,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Esteban Ocon,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Pierre Gasly,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Valtteri Bottas,126.00,12500
2024,Canada,9,6/9/2024,Top Qualifier,Zhou Guanyu,126.00,12500
2024,Canada,9,6/9/2024,Top 6,Max Verstappen,1.10,-1000
2024,Canada,9,6/9/2024,Top 6,Charles Leclerc,1.12,-833
2024,Canada,9,6/9/2024,Top 6,Lando Norris,1.15,-667
2024,Canada,9,6/9/2024,Top 6,Oscar Piastri,1.20,-500
2024,Canada,9,6/9/2024,Top 6,Carlos Sainz,1.25,-400
2024,Canada,9,6/9/2024,Top 6,Sergio Perez,1.25,-400
2024,Canada,9,6/9/2024,Top 6,George Russell,1.58,-172
2024,Canada,9,6/9/2024,Top 6,Lewis Hamilton,1.82,-122
2024,Canada,9,6/9/2024,Top 6,Fernando Alonso,4.60,360
2024,Canada,9,6/9/2024,Top 6,Yuki Tsunoda,8.00,700
2024,Canada,9,6/9/2024,Top 6,Lance Stroll,10.00,900
2024,Canada,9,6/9/2024,Top 6,Nico Hulkenberg,17.00,1600
2024,Canada,9,6/9/2024,Top 6,Daniel Ricciardo,17.00,1600
2024,Canada,9,6/9/2024,Top 6,Alex Albon,26.00,2500
2024,Canada,9,6/9/2024,Top 6,Esteban Ocon,34.00,3300
2024,Canada,9,6/9/2024,Top 6,Pierre Gasly,34.00,3300
2024,Canada,9,6/9/2024,Top 6,Kevin Magnussen,51.00,5000
2024,Canada,9,6/9/2024,Top 6,Zhou Guanyu,67.00,6600
2024,Canada,9,6/9/2024,Top 6,Valtteri Bottas,67.00,6600
2024,Canada,9,6/9/2024,Top 6,Logan Sargeant,101.00,10000
2024,Canada,9,6/9/2024,Top 10,Max Verstappen,1.08,-1250
2024,Canada,9,6/9/2024,Top 10,Charles Leclerc,1.10,-1000
2024,Canada,9,6/9/2024,Top 10,Lando Norris,1.10,-1000
2024,Canada,9,6/9/2024,Top 10,Oscar Piastri,1.10,-1000
2024,Canada,9,6/9/2024,Top 10,Carlos Sainz,1.15,-667
2024,Canada,9,6/9/2024,Top 10,Sergio Perez,1.15,-667
2024,Canada,9,6/9/2024,Top 10,George Russell,1.15,-667
2024,Canada,9,6/9/2024,Top 10,Lewis Hamilton,1.15,-667
2024,Canada,9,6/9/2024,Top 10,Fernando Alonso,1.25,-400
2024,Canada,9,6/9/2024,Top 10,Yuki Tsunoda,1.65,-154
2024,Canada,9,6/9/2024,Top 10,Lance Stroll,1.85,-118
2024,Canada,9,6/9/2024,Top 10,Nico Hulkenberg,2.50,150
2024,Canada,9,6/9/2024,Top 10,Daniel Ricciardo,2.50,150
2024,Canada,9,6/9/2024,Top 10,Alex Albon,4.35,335
2024,Canada,9,6/9/2024,Top 10,Esteban Ocon,5.00,400
2024,Canada,9,6/9/2024,Top 10,Pierre Gasly,5.00,400
2024,Canada,9,6/9/2024,Top 10,Kevin Magnussen,6.00,500
2024,Canada,9,6/9/2024,Top 10,Valtteri Bottas,8.00,700
2024,Canada,9,6/9/2024,Top 10,Zhou Guanyu,9.00,800
2024,Canada,9,6/9/2024,Top 10,Logan Sargeant,11.00,1000
2024,Canada,9,6/9/2024,Highest Scoring Team,Red Bull,1.30,-333
2024,Canada,9,6/9/2024,Highest Scoring Team,Ferrari,5.00,400
2024,Canada,9,6/9/2024,Highest Scoring Team,McLaren,6.00,500
2024,Canada,9,6/9/2024,Highest Scoring Team,Mercedes,34.00,3300
2024,Canada,9,6/9/2024,Highest Scoring Team,RB,101.00,10000
2024,Canada,9,6/9/2024,Highest Scoring Team,Aston Martin,126.00,12500
2024,Canada,9,6/9/2024,Highest Scoring Team,Alpine,201.00,20000
2024,Canada,9,6/9/2024,Highest Scoring Team,Haas,201.00,20000
2024,Canada,9,6/9/2024,Highest Scoring Team,Kick Sauber,201.00,20000
2024,Canada,9,6/9/2024,Highest Scoring Team,Williams,201.00,20000
2024,Canada,9,6/9/2024,Safety Car,Yes,1.47,-213
2024,Canada,9,6/9/2024,Safety Car,No,2.50,150
2024,Canada,9,6/9/2024,Winning Margin,Over 10 seconds,2.00,100
2024,Canada,9,6/9/2024,Winning Margin,Under 5 seconds,3.00,200
2024,Canada,9,6/9/2024,Winning Margin,Between 5-10 seconds,3.50,250
2024,Spain,10,6/23/2024,Event Winner,Max Verstappen,1.50,-200
2024,Spain,10,6/23/2024,Event Winner,Lando Norris,6.00,500
2024,Spain,10,6/23/2024,Event Winner,Charles Leclerc,9.00,800
2024,Spain,10,6/23/2024,Event Winner,Sergio Perez,17.00,1600
2024,Spain,10,6/23/2024,Event Winner,George Russell,26.00,2500
2024,Spain,10,6/23/2024,Event Winner,Lewis Hamilton,26.00,2500
2024,Spain,10,6/23/2024,Event Winner,Carlos Sainz,26.00,2500
2024,Spain,10,6/23/2024,Event Winner,Oscar Piastri,26.00,2500
2024,Spain,10,6/23/2024,Event Winner,Fernando Alonso,151.00,15000
2024,Spain,10,6/23/2024,Event Winner,Esteban Ocon,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Pierre Gasly,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Lance Stroll,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Nico Hulkenberg,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Daniel Ricciardo,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Yuki Tsunoda,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Alex Albon,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Kevin Magnussen,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Valtteri Bottas,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Zhou Guanyu,301.00,30000
2024,Spain,10,6/23/2024,Event Winner,Logan Sargeant,301.00,30000
2024,Spain,10,6/23/2024,Top Qualifier,Max Verstappen,1.65,-154
2024,Spain,10,6/23/2024,Top Qualifier,Lando Norris,6.00,500
2024,Spain,10,6/23/2024,Top Qualifier,Charles Leclerc,10.00,900
2024,Spain,10,6/23/2024,Top Qualifier,Oscar Piastri,13.00,1200
2024,Spain,10,6/23/2024,Top Qualifier,Sergio Perez,17.00,1600
2024,Spain,10,6/23/2024,Top Qualifier,George Russell,17.00,1600
2024,Spain,10,6/23/2024,Top Qualifier,Lewis Hamilton,17.00,1600
2024,Spain,10,6/23/2024,Top Qualifier,Carlos Sainz,17.00,1600
2024,Spain,10,6/23/2024,Top Qualifier,Fernando Alonso,67.00,6600
2024,Spain,10,6/23/2024,Top Qualifier,Lance Stroll,101.00,10000
2024,Spain,10,6/23/2024,Top Qualifier,Daniel Ricciardo,151.00,15000
2024,Spain,10,6/23/2024,Top Qualifier,Yuki Tsunoda,151.00,15000
2024,Spain,10,6/23/2024,Top Qualifier,Alex Albon,151.00,15000
2024,Spain,10,6/23/2024,Top Qualifier,Esteban Ocon,301.00,30000
2024,Spain,10,6/23/2024,Top Qualifier,Pierre Gasly,301.00,30000
2024,Spain,10,6/23/2024,Top Qualifier,Nico Hulkenberg,301.00,30000
2024,Spain,10,6/23/2024,Top Qualifier,Kevin Magnussen,301.00,30000
2024,Spain,10,6/23/2024,Top Qualifier,Valtteri Bottas,301.00,30000
2024,Spain,10,6/23/2024,Top Qualifier,Zhou Guanyu,301.00,30000
2024,Spain,10,6/23/2024,Top Qualifier,Logan Sargeant,301.00,30000
2024,Spain,10,6/23/2024,Top 6,Max Verstappen,1.10,-1000
2024,Spain,10,6/23/2024,Top 6,Lando Norris,1.15,-667
2024,Spain,10,6/23/2024,Top 6,Charles Leclerc,1.15,-667
2024,Spain,10,6/23/2024,Top 6,Sergio Perez,1.28,-357
2024,Spain,10,6/23/2024,Top 6,Carlos Sainz,1.28,-357
2024,Spain,10,6/23/2024,Top 6,Oscar Piastri,1.30,-333
2024,Spain,10,6/23/2024,Top 6,George Russell,1.55,-182
2024,Spain,10,6/23/2024,Top 6,Lewis Hamilton,1.70,-143
2024,Spain,10,6/23/2024,Top 6,Fernando Alonso,3.25,225
2024,Spain,10,6/23/2024,Top 6,Lance Stroll,9.00,800
2024,Spain,10,6/23/2024,Top 6,Daniel Ricciardo,13.00,1200
2024,Spain,10,6/23/2024,Top 6,Yuki Tsunoda,13.00,1200
2024,Spain,10,6/23/2024,Top 6,Alex Albon,21.00,2000
2024,Spain,10,6/23/2024,Top 6,Nico Hulkenberg,21.00,2000
2024,Spain,10,6/23/2024,Top 6,Kevin Magnussen,21.00,2000
2024,Spain,10,6/23/2024,Top 6,Esteban Ocon,34.00,3300
2024,Spain,10,6/23/2024,Top 6,Pierre Gasly,34.00,3300
2024,Spain,10,6/23/2024,Top 6,Valtteri Bottas,51.00,5000
2024,Spain,10,6/23/2024,Top 6,Zhou Guanyu,51.00,5000
2024,Spain,10,6/23/2024,Top 6,Logan Sargeant,51.00,5000
2024,Spain,10,6/23/2024,Top 10,Max Verstappen,1.07,-1429
2024,Spain,10,6/23/2024,Top 10,Lando Norris,1.08,-1250
2024,Spain,10,6/23/2024,Top 10,Charles Leclerc,1.10,-1000
2024,Spain,10,6/23/2024,Top 10,Carlos Sainz,1.12,-833
2024,Spain,10,6/23/2024,Top 10,Sergio Perez,1.15,-667
2024,Spain,10,6/23/2024,Top 10,Oscar Piastri,1.15,-667
2024,Spain,10,6/23/2024,Top 10,George Russell,1.15,-667
2024,Spain,10,6/23/2024,Top 10,Lewis Hamilton,1.15,-667
2024,Spain,10,6/23/2024,Top 10,Fernando Alonso,1.30,-333
2024,Spain,10,6/23/2024,Top 10,Lance Stroll,1.70,-143
2024,Spain,10,6/23/2024,Top 10,Yuki Tsunoda,1.82,-122
2024,Spain,10,6/23/2024,Top 10,Daniel Ricciardo,2.20,120
2024,Spain,10,6/23/2024,Top 10,Nico Hulkenberg,2.75,175
2024,Spain,10,6/23/2024,Top 10,Kevin Magnussen,4.00,300
2024,Spain,10,6/23/2024,Top 10,Alex Albon,4.35,335
2024,Spain,10,6/23/2024,Top 10,Esteban Ocon,5.50,450
2024,Spain,10,6/23/2024,Top 10,Pierre Gasly,5.50,450
2024,Spain,10,6/23/2024,Top 10,Valtteri Bottas,10.00,900
2024,Spain,10,6/23/2024,Top 10,Logan Sargeant,10.00,900
2024,Spain,10,6/23/2024,Top 10,Zhou Guanyu,11.00,1000
2024,Spain,10,6/23/2024,Highest Scoring Team,Red Bull,1.40,-250
2024,Spain,10,6/23/2024,Highest Scoring Team,McLaren,4.50,350
2024,Spain,10,6/23/2024,Highest Scoring Team,Ferrari,6.50,550
2024,Spain,10,6/23/2024,Highest Scoring Team,Mercedes,13.00,1200
2024,Spain,10,6/23/2024,Highest Scoring Team,Aston Martin,67.00,6600
2024,Spain,10,6/23/2024,Highest Scoring Team,Alpine,301.00,30000
2024,Spain,10,6/23/2024,Highest Scoring Team,Haas,301.00,30000
2024,Spain,10,6/23/2024,Highest Scoring Team,RB,301.00,30000
2024,Spain,10,6/23/2024,Highest Scoring Team,Sauber,301.00,30000
2024,Spain,10,6/23/2024,Highest Scoring Team,Williams,301.00,30000
2024,Spain,10,6/23/2024,Safety Car,Yes,1.85,-118
2024,Spain,10,6/23/2024,Safety Car,No,1.85,-118
2024,Spain,10,6/23/2024,Winning Margin,Over 10 seconds,2.00,100
2024,Spain,10,6/23/2024,Winning Margin,Under 5 seconds,3.00,200
2024,Spain,10,6/23/2024,Winning Margin,Between 5-10 seconds,3.50,250
2024,Austria,11,6/30/2024,Event Winner,Max Verstappen,1.55,-182
2024,Austria,11,6/30/2024,Event Winner,Lando Norris,4.00,300
2024,Austria,11,6/30/2024,Event Winner,Charles Leclerc,15.00,1400
2024,Austria,11,6/30/2024,Event Winner,George Russell,19.00,1800
2024,Austria,11,6/30/2024,Event Winner,Lewis Hamilton,19.00,1800
2024,Austria,11,6/30/2024,Event Winner,Carlos Sainz,26.00,2500
2024,Austria,11,6/30/2024,Event Winner,Sergio Perez,26.00,2500
2024,Austria,11,6/30/2024,Event Winner,Oscar Piastri,29.00,2800
2024,Austria,11,6/30/2024,Event Winner,Fernando Alonso,201.00,20000
2024,Austria,11,6/30/2024,Event Winner,Alex Albon,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Daniel Ricciardo,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Kevin Magnussen,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Esteban Ocon,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Lance Stroll,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Logan Sargeant,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Nico Hulkenberg,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Pierre Gasly,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Valtteri Bottas,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Yuki Tsunoda,601.00,60000
2024,Austria,11,6/30/2024,Event Winner,Zhou Guanyu,601.00,60000
2024,Austria,11,6/30/2024,Top Qualifier,Max Verstappen,1.80,-125
2024,Austria,11,6/30/2024,Top Qualifier,Lando Norris,4.20,320
2024,Austria,11,6/30/2024,Top Qualifier,Charles Leclerc,10.00,900
2024,Austria,11,6/30/2024,Top Qualifier,George Russell,13.00,1200
2024,Austria,11,6/30/2024,Top Qualifier,Lewis Hamilton,13.00,1200
2024,Austria,11,6/30/2024,Top Qualifier,Carlos Sainz,13.00,1200
2024,Austria,11,6/30/2024,Top Qualifier,Oscar Piastri,13.00,1200
2024,Austria,11,6/30/2024,Top Qualifier,Sergio Perez,34.00,3300
2024,Austria,11,6/30/2024,Top Qualifier,Fernando Alonso,81.00,8000
2024,Austria,11,6/30/2024,Top Qualifier,Esteban Ocon,101.00,10000
2024,Austria,11,6/30/2024,Top Qualifier,Lance Stroll,101.00,10000
2024,Austria,11,6/30/2024,Top Qualifier,Pierre Gasly,101.00,10000
2024,Austria,11,6/30/2024,Top Qualifier,Yuki Tsunoda,151.00,15000
2024,Austria,11,6/30/2024,Top Qualifier,Daniel Ricciardo,151.00,15000
2024,Austria,11,6/30/2024,Top Qualifier,Alex Albon,201.00,20000
2024,Austria,11,6/30/2024,Top Qualifier,Nico Hulkenberg,251.00,25000
2024,Austria,11,6/30/2024,Top Qualifier,Kevin Magnussen,251.00,25000
2024,Austria,11,6/30/2024,Top Qualifier,Logan Sargeant,601.00,60000
2024,Austria,11,6/30/2024,Top Qualifier,Valtteri Bottas,601.00,60000
2024,Austria,11,6/30/2024,Top Qualifier,Zhou Guanyu,601.00,60000
2024,Austria,11,6/30/2024,Top 6,Max Verstappen,1.10,-1000
2024,Austria,11,6/30/2024,Top 6,Lando Norris,1.10,-1000
2024,Austria,11,6/30/2024,Top 6,Charles Leclerc,1.15,-667
2024,Austria,11,6/30/2024,Top 6,George Russell,1.30,-333
2024,Austria,11,6/30/2024,Top 6,Lewis Hamilton,1.35,-286
2024,Austria,11,6/30/2024,Top 6,Carlos Sainz,1.45,-222
2024,Austria,11,6/30/2024,Top 6,Oscar Piastri,1.45,-222
2024,Austria,11,6/30/2024,Top 6,Sergio Perez,1.60,-167
2024,Austria,11,6/30/2024,Top 6,Fernando Alonso,3.50,250
2024,Austria,11,6/30/2024,Top 6,Esteban Ocon,8.00,700
2024,Austria,11,6/30/2024,Top 6,Pierre Gasly,8.00,700
2024,Austria,11,6/30/2024,Top 6,Lance Stroll,9.00,800
2024,Austria,11,6/30/2024,Top 6,Nico Hulkenberg,11.00,1000
2024,Austria,11,6/30/2024,Top 6,Daniel Ricciardo,17.00,1600
2024,Austria,11,6/30/2024,Top 6,Yuki Tsunoda,17.00,1600
2024,Austria,11,6/30/2024,Top 6,Alex Albon,34.00,3300
2024,Austria,11,6/30/2024,Top 6,Kevin Magnussen,34.00,3300
2024,Austria,11,6/30/2024,Top 6,Logan Sargeant,101.00,10000
2024,Austria,11,6/30/2024,Top 6,Valtteri Bottas,101.00,10000
2024,Austria,11,6/30/2024,Top 6,Zhou Guanyu,101.00,10000
2024,Austria,11,6/30/2024,Top 10,Max Verstappen,1.05,-2000
2024,Austria,11,6/30/2024,Top 10,Lando Norris,1.10,-1000
2024,Austria,11,6/30/2024,Top 10,Charles Leclerc,1.10,-1000
2024,Austria,11,6/30/2024,Top 10,George Russell,1.10,-1000
2024,Austria,11,6/30/2024,Top 10,Lewis Hamilton,1.10,-1000
2024,Austria,11,6/30/2024,Top 10,Carlos Sainz,1.15,-667
2024,Austria,11,6/30/2024,Top 10,Oscar Piastri,1.15,-667
2024,Austria,11,6/30/2024,Top 10,Sergio Perez,1.15,-667
2024,Austria,11,6/30/2024,Top 10,Fernando Alonso,1.50,-200
2024,Austria,11,6/30/2024,Top 10,Esteban Ocon,1.65,-154
2024,Austria,11,6/30/2024,Top 10,Pierre Gasly,1.65,-154
2024,Austria,11,6/30/2024,Top 10,Lance Stroll,2.25,125
2024,Austria,11,6/30/2024,Top 10,Nico Hulkenberg,3.00,200
2024,Austria,11,6/30/2024,Top 10,Daniel Ricciardo,3.00,200
2024,Austria,11,6/30/2024,Top 10,Yuki Tsunoda,3.00,200
2024,Austria,11,6/30/2024,Top 10,Alex Albon,6.00,500
2024,Austria,11,6/30/2024,Top 10,Kevin Magnussen,6.00,500
2024,Austria,11,6/30/2024,Top 10,Valtteri Bottas,9.00,800
2024,Austria,11,6/30/2024,Top 10,Zhou Guanyu,13.00,1200
2024,Austria,11,6/30/2024,Top 10,Logan Sargeant,17.00,1600
2024,Austria,11,6/30/2024,Highest Scoring Team,Red Bull,1.46,-217
2024,Austria,11,6/30/2024,Highest Scoring Team,McLaren,3.50,250
2024,Austria,11,6/30/2024,Highest Scoring Team,Ferrari,10.00,900
2024,Austria,11,6/30/2024,Highest Scoring Team,Mercedes,10.00,900
2024,Austria,11,6/30/2024,Highest Scoring Team,Aston Martin,126.00,12500
2024,Austria,11,6/30/2024,Highest Scoring Team,Alpine,201.00,20000
2024,Austria,11,6/30/2024,Highest Scoring Team,Haas,201.00,20000
2024,Austria,11,6/30/2024,Highest Scoring Team,RB,201.00,20000
2024,Austria,11,6/30/2024,Highest Scoring Team,Williams,251.00,25000
2024,Austria,11,6/30/2024,Highest Scoring Team,Kick Sauber,301.00,30000
2024,Austria,11,6/30/2024,Safety Car,Yes,1.57,-175
2024,Austria,11,6/30/2024,Safety Car,No,2.25,125
2024,Austria,11,6/30/2024,Winning Margin,Over 10 seconds,2.20,120
2024,Austria,11,6/30/2024,Winning Margin,Under 5 seconds,3.75,275
2024,Austria,11,6/30/2024,Winning Margin,Between 5-10 seconds,2.50,150
2024,Great Britain,12,7/7/2024,Event Winner,Max Verstappen,1.48,-208
2024,Great Britain,12,7/7/2024,Event Winner,Lando Norris,3.50,250
2024,Great Britain,12,7/7/2024,Event Winner,Oscar Piastri,15.00,1400
2024,Great Britain,12,7/7/2024,Event Winner,George Russell,17.00,1600
2024,Great Britain,12,7/7/2024,Event Winner,Lewis Hamilton,19.00,1800
2024,Great Britain,12,7/7/2024,Event Winner,Charles Leclerc,26.00,2500
2024,Great Britain,12,7/7/2024,Event Winner,Carlos Sainz,34.00,3300
2024,Great Britain,12,7/7/2024,Event Winner,Sergio Perez,67.00,6600
2024,Great Britain,12,7/7/2024,Event Winner,Kevin Magnussen,301.00,30000
2024,Great Britain,12,7/7/2024,Event Winner,Nico Hulkenberg,301.00,30000
2024,Great Britain,12,7/7/2024,Event Winner,Alex Albon,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Daniel Ricciardo,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Esteban Ocon,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Fernando Alonso,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Lance Stroll,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Logan Sargeant,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Pierre Gasly,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Valtteri Bottas,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Yuki Tsunoda,601.00,60000
2024,Great Britain,12,7/7/2024,Event Winner,Zhou Guanyu,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Max Verstappen,1.57,-175
2024,Great Britain,12,7/7/2024,Top Qualifier,Lando Norris,3.50,250
2024,Great Britain,12,7/7/2024,Top Qualifier,Oscar Piastri,11.00,1000
2024,Great Britain,12,7/7/2024,Top Qualifier,George Russell,17.00,1600
2024,Great Britain,12,7/7/2024,Top Qualifier,Lewis Hamilton,17.00,1600
2024,Great Britain,12,7/7/2024,Top Qualifier,Charles Leclerc,26.00,2500
2024,Great Britain,12,7/7/2024,Top Qualifier,Carlos Sainz,34.00,3300
2024,Great Britain,12,7/7/2024,Top Qualifier,Sergio Perez,51.00,5000
2024,Great Britain,12,7/7/2024,Top Qualifier,Lance Stroll,151.00,15000
2024,Great Britain,12,7/7/2024,Top Qualifier,Esteban Ocon,201.00,20000
2024,Great Britain,12,7/7/2024,Top Qualifier,Fernando Alonso,201.00,20000
2024,Great Britain,12,7/7/2024,Top Qualifier,Pierre Gasly,201.00,20000
2024,Great Britain,12,7/7/2024,Top Qualifier,Alex Albon,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Daniel Ricciardo,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Kevin Magnussen,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Logan Sargeant,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Nico Hulkenberg,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Valtteri Bottas,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Yuki Tsunoda,601.00,60000
2024,Great Britain,12,7/7/2024,Top Qualifier,Zhou Guanyu,601.00,60000
2024,Great Britain,12,7/7/2024,Top 6,Max Verstappen,1.06,-1667
2024,Great Britain,12,7/7/2024,Top 6,Lando Norris,1.08,-1250
2024,Great Britain,12,7/7/2024,Top 6,Oscar Piastri,1.12,-833
